PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,ID
1.0175205603016895,-3.4868922572905947,5.884957725540088,1.1572131382579898,0.025475481554387384,2.490272087764996,0.23164093704768932,0.03951781348922267,-1.5070910845120584,-0.06603205436321403,0.15465268688351044,-2.202027690493291,0.2913434023408981,0.39964516078002793,0.8415073047429722,1.0728454142903086,0.21321415791194168,0.40022926743220827,0.2877872702199185,0.5609025964296519,0.9720578011183704,0.48294495728732184,-0.6627286625961558,0.5282745655935153,1.0469708062210912,1.6484504720507556,0.5555529772237067,-0.5446065284482899,-0.008841077013470398,0.7543067391426771,0.3891211030776066,0.6144181641805035,-0.9781876516236226,0.3908315524720786,-0.8875285472769667,-0.33676428895923227,0.39598503290165704,0.5006792082814725,-0.6937081614153995,0.08533994198456026,0.8223594088068905,-0.4958115066437257,0.5387094284146586,-2.021413232070441,-1.1057815413465342,0.1021224925805923,-0.3181255637926736,-0.06728820026830334,-0.40195884322071646,-0.3022636826076729,-0.5299971120272914,-0.6413844338539854,0.030085459188342965,-1.0080683958710166,0.5808305083740606,-1.0644036129977665,0.78460749664174545,-0.8547670409226765,-0.5933181876003122,0.5298568668724606,0.6467767355401625,0.02546064259529783,0.13108522100714687,0.2670730550683914,0.22660552265083206,-0.22310342692378513,-0.057607534669531335,1.1207209761282582,1.5277005190491906,0.5742606885180618,1.23638427697579,0.7209809896454583,-0.048067491310269835,0.24937369185601824,0.7310056817926432,0.20432965078036278,-0.13375598351028054,-1.338182324546768,0.9152951457211838,1.617248989895374,0.036553718483283024,-0.9844207192210617,0.5698950723612215,0.0066748211983686636,-1.4084388930106415,-1.1315222237814762,-0.47642925798964325,-0.8154068972790821,0.37485298616167584,0.6710431790363462,-0.018802190626581002,0.7182732719423272,-0.8189899332042357,0.313861684247245,-0.8029554792117751,1.0924201222853676,0.5031140067005974,-0.2690289571091438,1.0365319682989123,-0.14438329228794947,-0.4713178377606224,0.16766448387634433,0.0062709859833299355,-0.023171845815892652,abar1238
-0.4400484684442158,2.8300968027639395,1.1256620863559983,-1.2251883512954205,0.5889722973937492,1.2654948099513397,-0.072627402454532,-2.6812890538818235,-2.2860297559924114,-1.4389077207457988,-0.8235087002565565,-0.30661933057107993,0.3558996130819197,1.6124828499560038,1.3038514289454792,0.84390301421106,-0.5355859699903089,0.4796895819326133,-2.3187648313564324,0.5329989065402403,-0.7822932386433072,0.22464306109625215,0.5029382438782067,0.05425586487445375,-0.45672713476562016,-0.055284857048349026,0.5193728245192516,-0.48356623786425124,-0.7539101490537622,-0.015574397612676217,1.3399029026057954,-0.6315943277630085,0.270050988188067,0.8676502643104007,1.3882393477218153,-0.4943339443430554,-0.14442503764315984,0.12222846272020646,1.0012990061599665,-0.06463896481311428,0.44400192007229256,0.155486297425721,1.183761914132291,0.6956931350052205,0.5406999991116955,0.8781606504637153,-0.06939186789624846,-1.3181048260988857,0.26699494339256213,1.7521263429629454,-0.9860403252030994,0.9499369862896714,0.2788034780583314,0.6119684507946096,0.47971018195026865,0.5113438067163609,-0.21974773426878244,-1.0517607851997282,0.20975067729152203,-0.4510820445456056,0.7137059385565293,-0.48955324778799963,-0.013253963314173906,-0.059529034200220377,-0.4461936132883689,0.6462992110241618,0.6625941179760398,0.23610350786240594,0.5418340038244503,1.142212811723512,-0.783976900665002,-0.22798741818903118,1.0558007159099727,-0.1545471619383989,-1.0874088116083005,0.6682729419190421,1.3227057091473335,0.3509022550726989,-0.8164947764429764,1.7463412179545985,-0.31948577679406304,-0.8329798453637641,0.20989940337690421,0.10429795604671463,-0.456099661894998,-0.8648943035425879,-0.8743784273086378,-0.2354169987065331,-1.0223942716453926,0.16880927442587634,-0.6799135119404518,0.042226733233608364,-0.3796243085177049,-0.29216495219809435,-0.6192334811108814,0.428611919801366,1.5507660450598064,-0.6462142950999277,-0.6540886383519903,-0.019495622655796505,-0.07160205586406619,0.030406363831143254,-0.13165865184290088,0.13546726211139304,abau1245
1.864401690246911,0.652153977067496,2.6153064695436257,-1.9300491220426783,-0.8856914191942258,-0.19471161171299706,-0.3265377575287814,1.915810121907579,1.7964547599209877,0.59530819426980075,-2.002660374711361,-0.38249306297360774,0.63818063157557,-2.401316345266021,0.29436224834581304,0.3202992717936891,0.8454187046765483,-0.09288378558267614,0.9157450495997695,0.7540526840739347,-1.318422580082523,0.47580025992530023,-1.2528191525539336,0.0699190440263372,-0.3623764801690598,0.08665012492794004,-0.2318590020616519,-1.1484032232586039,-0.011741274746716952,0.31845375859092456,-1.0354107304005917,0.3990188375776352,-0.7065772590299325,-0.6660081585704998,-0.4956631851849791,-0.45834087001230545,-0.45568268795715067,1.8398929324284794,-0.21346924990464977,-0.15775296813181072,-0.958525067577668,-0.954233577107122,0.13770520354880722,0.41593205996888816,0.15960745323874417,0.03601789257322947,1.0879420271432882,0.8976180201422319,-0.30995929651926485,0.800084882934703,0.7518912692194886,-0.6577998831523213,1.0886377567004628,-0.8176275507585246,-0.16217047202480067,-0.21569176875864815,1.2455340358846412,-0.1940603661881905,0.7497746710652529,0.7300887816133591,-0.21882869952091186,-0.4328906487520296,-0.25043555425596536,0.24024415283231348,-0.7004445221192235,0.7509315630171076,0.082455461361959,1.036601985358283,0.3580270989621894,0.6621071361118226,-0.7309107370443532,0.8950892961956342,-0.38078033304183473,0.4344088389805062,-0.5345811407622435,0.32530701350729657,0.01624505622604931,-0.3927082538248605,0.011188988311997368,0.46856914667999783,-1.1337077150493393,0.05439003025374987,0.3772843326842096,0.5053638690210996,0.19714042846177274,0.09685123622864096,-0.8525844401305909,-0.11000294098342282,0.050964001725271116,-0.48529087153426176,-0.27488169953868735,-0.24219076690682684,-0.018177339881066377,0.11976480440322491,-0.46760028489692446,0.11484693692893189,0.16221489688360383,0.4462490826195781,-1.0525823310595106,0.17946370526390962,0.16603072982026743,0.1816063607964149,0.15312169598277797,0.012741827877471712,abee1242
-3.1371491162505367,-4.24633480657967,-1.4900254500320846,-0.14441535813449205,-0.5384018555077983,-1.853064010812425,-0.9205833730880503,-1.2767612600203093,-0.22507557970756606,-0.9673054481783708,1.287465875345913,0.391296537355767,1.0386868855988491,0.06214581724739585,0.4141101918704717,1.8498844781869193,-0.5266857309791261,1.5076576330818747,1.0145001950967771,-1.7846235858185708,0.6203608101011046,1.2600571365935374,-0.9280334686781949,0.17504261879216979,-0.30251197880018615,-0.22019110713379028,-0.8510505988866981,0.03140165212517327,-2.0699973028768803,-0.9285435105280315,-1.1377771006032253,-0.46294444813250046,-0.11414245059241748,-0.6667909344052125,-1.8571712538002538,-0.8152072198912153,-0.9313995475120345,0.877656295484527,0.7155161659946855,-1.8394577210513001,0.2619365353027259,-1.4214378272189172,-1.345009370298038,-0.03681717891978638,-0.7792417125832172,-2.52189187224116,-2.6684507540623446,-2.382462017516672,0.8866915139156725,-0.4932202965201314,0.14504374285762736,-1.0061875694362683,0.2674814514304916,1.168062128097057,-0.517241868894873,-0.3507941664320095,-0.47908635187121784,1.271811148261361,-0.4117518857641336,-0.036392695068299605,0.07558640440010711,0.3478970875453997,0.4755930549202424,2.397294789631715,2.220738613657047,0.9840415148896773,0.300827221524464,0.6077266811959391,0.35560492859772463,-0.7580058670839156,0.04116868232627338,0.8398475478390925,-0.32309613553517746,0.43346151975649583,0.22496399546990734,0.6083783643116087,-0.20534838598515373,0.9698692093946909,0.52742869423538,1.3706504735804796,-0.6220753612663661,-1.2982413715417918,0.10371394289204917,0.38372217306584144,-0.6519065013893344,0.9522307307392818,0.6110178253188626,-0.1270748841010634,0.007297494598530279,-0.2731001361013522,-0.8532988165642681,-0.07184754964471356,0.4043942771267359,0.7849830235892724,0.15881417587846414,-0.10224960721998652,0.4885356196775005,-0.04190592938003106,-0.18836214257709552,0.20890741834301382,-0.009963067390868628,2.4514244996186535e-4,-0.31999563700230355,-0.1814974603192867,abip1241
-2.942045906317666,-3.6652743573853845,0.3239053410804564,1.9564518378978661,-1.3732141531047444,1.8016285043126572,-2.549239514843537,-0.882213993569957,-0.48438912297146425,-0.3504702048986054,-2.9237438324220713,2.18547257504035,-2.621772588876887,-2.336170281025571,-1.7106853742592703,-3.8295380641454124,0.19038431863543934,1.5615080076702184,-1.0404388781558624,0.43331302780995506,0.830118186533533,0.5957623188278758,0.08405653976364715,0.6044305161595909,-1.689378397537413,-0.8596848224145186,0.30793846128594915,-0.1611724925958523,-0.2158755234112173,0.4221321650647372,-0.980719399750654,-0.31498969579764163,-1.3277858591718146,-0.06672618747886018,-1.5673574648503656,0.04414451720776513,-1.0978447919753973,0.4307268519839749,1.5675116115156964,0.1323508754428847,0.6280623742916529,-1.63446209901381,-1.1072754174863342,0.474979095426264,-0.5856865781055407,1.8308279426416765,-0.7628622447400497,-0.43312505412087937,1.7238158322954271,0.6679088962392928,1.0550939858064303,-0.5857237368567461,0.7769105001149414,2.2501339405158327,-1.2209896092166082,-0.08438076607294526,1.3182567701227383,-0.5818173236046575,0.08261982648530383,-0.7626081441238314,-0.47056664000034837,1.1721513367162892,1.4313759108978976,0.6673797242475521,-0.4165908125421159,0.10389799697587358,-1.6310475950378382,-0.8335374529892154,0.8681466595738982,-0.5809206388261914,0.2300071039746532,0.0704933492704306,-0.012477897008932894,-1.7122582774306199,0.06880424003268565,-0.4007232942822837,0.15032502664448733,-0.06926016149089269,-0.39269917912950913,-0.34982359840347754,-1.409825674051303,1.0608361990546529,-0.276848588464355,-0.17732426428977766,-0.808298390465744,0.14979251286020498,-0.8356325049333175,0.3610296545113961,0.02256711116205713,-0.1676090182476574,0.26567106848380395,2.749619354970111,0.5177668633677027,-0.5566358252099166,0.5394233485912313,-1.173508284045926,-0.5135646558930128,-1.4549260328331244,-0.7781953355434955,0.04293732079859697,-0.28181586025594146,-0.9454025762979985,0.12077694070104454,0.13258029186744125,abkh1244
1.9957304305842924,2.0922020754642996,1.5342152575175978,-1.7057097869134963,0.333985626597168,0.48799457291286485,-3.465085708007257,-0.1199047890446436,-0.6704203524179705,0.47517647912748245,-0.9783532692254452,-2.009798423550637,-0.6584526030159938,0.2390805471881901,-0.9955093764232348,-0.8828850047494242,0.8524192454942062,-0.7571114218567829,0.21494770872951807,-0.9601955923312511,0.8679683376983114,-0.6237871448493678,0.38623065461710904,0.2997183076703516,0.9038188922621672,0.19504642453312895,0.014922791142965321,0.9193121589136327,1.4487708678455349,1.083403684677021,-1.9830850888474503,1.3268150153163565,1.2728989806308464,-1.3163469374267796,0.9065428350632574,-1.9546080544181141,0.8873385534217042,-0.8425453771845994,-0.18475496071348863,-1.0304760062890113,0.06604381617731236,-0.18567484491101743,-0.2649491900944785,-2.190426875587706,-1.0285105975835087,-1.8144361713856998,-0.347012639703041,1.1344978838471849,-0.159336183854022,0.6993295685046882,0.2134261063372443,0.7527683740011029,-0.804440340869078,0.5794488659896228,1.5103830627569976,-0.6107359849999745,-0.8052073658707672,-1.1967965170999653,1.064522821898654,0.11668162826276035,-0.02430566881467889,0.5589559838409852,-0.362699615249277,-1.1863951748686612,-0.33784995313044025,-0.9966693238039339,0.6268513775345516,0.012807989856703573,-0.8613833931566409,-0.36890170531154554,0.19455070540357242,0.02955253600715367,-1.3745981065042403,-1.0722967943615789,-0.012931078017754684,0.9239431812992369,0.5916961465369476,-1.0937148171874995,-0.3346482652115857,-0.49187686637294803,0.3637652445030995,-0.035038052740819545,0.19047970295107108,1.2178386493289424,-0.4654926764796034,-0.25291532070553474,-0.7995702988798755,0.32716627642384727,0.646902397951004,-0.22698883850431867,-0.19233744427239166,-0.5303353345242844,-0.07373343891339901,-0.598870552519496,-0.06781557417320566,-0.6667569954762073,0.2266734896996463,-0.37752410231281036,-0.4242780784507353,-5.557236042769257e-4,-0.1458526628426571,-0.0026128445243862645,-0.3439961379144546,-0.904957003795316,abui1241
3.994758366136719,1.4573516141357707,1.6308687009749876,0.7051140070619082,-0.5091748831062173,-0.037557991768569624,-0.6369118775695802,0.15024406566112158,-0.5621613128535414,-0.019030743410487196,-0.6742932534042739,-0.7262536187049191,0.8831332032114199,-0.8578296450337366,0.6810629735765755,-1.6411461146436968,0.019950307552204033,-0.30981745622794293,0.9417096457122794,0.7354556823721239,1.8340736075250084,-1.5871018371379484,0.37451271831551713,0.8316258006706073,-0.0030931975375768743,-1.9072957374334103,-0.16918013149796277,1.3158591127403705,0.22227061261679765,-1.303242773471644,0.1064396755962753,-0.15922365343102174,-1.233674424993239,0.5497544374940991,-0.6627081776732695,-0.22500366183714576,1.1519013260893087,-0.09185107792926078,0.596357877395017,0.0689671788716687,0.3753494023911489,-0.9251368560587259,-0.8991784236013008,0.45707021233443584,-0.09085749278962302,0.054553781096346725,-0.008710372137620383,-2.5416056918567596,1.4606536364123932,1.4408980277134733,-0.8839084854316668,0.11560430290976316,-0.36412071107222205,0.95117962229118,0.9456855412706024,0.9628454204993693,0.8151738635790015,0.3806690074108226,0.37445267341472077,0.556825227754938,0.21348933048497912,1.234693269318911,0.06437246547729095,-0.2898205311432466,0.30841068783517683,1.3812040191152082,-0.34259207109391066,-0.028990758663438074,-0.5673018954398992,0.29488899502604127,-0.686706880745047,0.38084577304388745,-0.037180502374500705,-1.54806432666337,-0.7118325863027862,0.4186311101751348,-0.9597330223245896,-0.4031846484543221,-0.19309198988211096,-0.3520942114407901,0.028916893654102094,-0.11179571093751858,-0.5047000831888754,0.5251284690217839,-0.2860321752667699,-0.06570200864087786,1.142840469265803,-0.31973013724251786,-0.5617643149059919,-0.2778391425260649,-0.12589657607902366,0.6151207391388863,0.18797343334113345,-0.18221110446975294,-1.133972210863247,1.377393354044041,0.6083931600603342,-0.2670506741136595,-0.23359346277685636,0.22226259185800348,0.003743094775017603,0.25916725869911,0.07689659607032374,-0.017859083869928467,abun1252
-1.0200528741071317,-0.9181294744580909,-1.7318902512459797,0.8173925771418223,1.384723292428565,-1.7584922819338629,0.3005193021807946,-4.5947653691991,-0.2779273404003841,-0.35939645410532756,-0.21648090734555633,-0.8652129149444097,1.1192824497182625,1.1149555681413008,0.6088733986708453,1.3655804931760107,0.44474223869964585,-0.9370267367857456,-0.13829436209765572,-0.6241447045966206,1.1081297870657476,0.20487741367385393,-2.120593163518448,0.6960018894055685,-0.02612314857078889,0.5070622388047511,1.569366864398684,-0.881903329911454,-0.4039746296012104,1.4454506082854344,0.07383308480403337,-1.0578934792630719,-0.6897058943895674,0.7886621085086292,-0.1988754666347075,-0.6659105290844132,0.3446446257664885,2.1142405578728942,-0.8008679741220825,-0.06328177310849313,-0.03536247961472347,0.31552596701422225,-0.048659441946928235,0.015969648178704256,0.38603403435428824,0.16964338492943926,-0.6437192461729981,-0.8568686063247468,-0.8391377599999725,0.38228401319705835,0.13793972347503922,-0.6372372029435036,-2.3872402951035823,0.9921808877058363,0.9547371026426648,0.6369303289262969,0.4156707724288646,-1.2934158762599,0.6371272610691039,0.3438009049360404,-0.721754844983885,0.11890865914553371,0.5429503740371395,-1.6250456362366306,0.975137226916517,0.9219052045555888,0.7907406883819411,0.10741823671055102,0.021323476786888028,-0.426550404431841,0.304422965207755,-0.6541920145283059,1.0456318456004259,-1.4065021922470509,-0.623290813471406,0.12734435496289062,0.08389448777591305,0.3523829554731054,0.2251986968424792,-0.7071262440522215,0.8710512098867971,0.6691149513319171,-0.37200350847178953,0.8154573419185317,-0.6978901262047821,0.25200385673412,0.13948756993896996,0.8450336869364378,-0.15759014113607653,-0.17076160406081695,0.1499979848985101,0.4411360563905201,0.02310185233736919,-0.5786840330205958,-1.268110677240318,-0.12102525005573606,-0.362377256437426,0.6051443037048174,0.3603700853780315,0.4702212220830081,-0.12570195262961084,-0.4667784955005818,0.813215646479477,-0.0959952857093624,acha1250
-0.7257099259848473,-4.841660181346218,0.8889499054376843,-2.5871806359497596,-2.726974558295495,-0.5914697132425739,2.1777031744998374,1.4531017678580767,-0.6700987000516115,0.06933674939831498,1.017989063199231,0.4252364574641117,0.38317737949186487,-0.6129464387641023,1.6245008005821566,-0.13836356627488144,-1.0075793993161222,1.0841619607994086,0.6031453651060416,0.3918887548434698,-1.7317373388905508,-0.7184708558579995,-0.8009420599197254,-0.5611228665910125,0.25353365441542497,-0.549201440910036,0.6077610018083227,-0.16900446948607745,0.37595617669088216,0.39562730920129446,0.261796814337103,-0.1606544875405554,0.49827123900692055,0.5233571144447812,0.5958087826955903,0.44296056031783293,0.2838569799615686,-0.4974285349256254,1.2514400778626324,-1.1008383470019414,-0.7300322855037595,-1.4639689146377164,1.3882802506050649,0.3811678153245325,-0.047060507146804854,-0.11020305092232278,-0.11832428369917108,1.9196458590287906,0.46172437421833573,0.7699729603021871,0.6522069857526209,-0.3727254970289743,-0.29997363715075226,-0.9149044513360713,0.3157674906072299,0.03808006716826018,-0.6254038093952843,0.28804061723298907,0.17508563847521336,0.036354399775038196,0.33909759832420955,-1.476453605344046,0.6597791517561074,1.190244329097331,-1.413312114897942,-0.6523414478469041,-0.016833840412727133,-0.11775239995700783,-0.2586529876533449,-1.1435364044906762,0.5677862526002705,0.7331240699294194,-0.2515465323852814,1.0282357795676464,-0.48046265657027737,-0.12292468004344242,-0.0716864529250205,-0.6367373832393015,-0.30443488909318567,0.9417227173680759,-0.8367846308958016,1.6383989166995365,0.28501582738401077,-0.5520583316372549,1.421933398987031,-0.5533487482056557,0.4247058034361278,0.15694927153085103,-0.08222534784803306,-0.24129802282836815,-0.2112758139378816,-1.3458005304438267,0.6998500595575232,-0.4333481386069575,-0.1072582224398694,0.2827852172932287,0.20960731883014352,1.7849701925157455,0.3929818321000381,-0.04745893893409387,-0.313500966616427,-0.046913303482388743,-0.2599034533801323,-0.16144291223172194,ache1245
2.442519255113008,-1.6559730497789844,-3.1509381342977307,1.45770122398046,-0.7871472610814917,1.2406922613240532,-1.8507690087757132,0.4313226552119076,2.7591822471521783,3.109333769933174,0.1856254648055561,-1.449959353854284,1.4519313013653046,0.7508836720188843,-1.507993244661307,0.47725339266063205,0.5361938386895618,2.0798641313060537,1.0870639819363064,-0.14941239148246663,1.9392919653585585,0.6343358529082163,0.3455902527736201,-1.1011285014171952,-1.169612019421118,1.4453892201198848,-1.3067417708585995,-0.7077796281271995,-0.2632602668723778,0.4874802778776349,1.0236754081899149,-2.278423453846393,0.9402812404918736,0.546845577855378,-0.6514576779435431,-0.3317673156695459,-0.8420100590580624,-0.07046873420533085,0.6292169012586746,0.8838424350113143,-0.7564449556165983,-2.483915386200079,-2.397734840540024,0.8743083320454466,-1.281434016451492,-0.8383172427352733,-0.9596491357103005,-2.204129236229571,-0.19705945975614184,1.597553155162339,-0.07722237724664355,0.5277181600437565,0.6439843849193062,-0.3263566438194918,0.11300235184008783,-0.5966066310889444,-0.6707871946231988,-0.16644145601914037,0.6385223416281124,0.7548324737652419,0.08139957664166342,-1.3124030306631398,0.22597870456444843,-0.6865140443786537,-0.7412103095970894,0.22056503616266981,-0.5469118080120352,-0.19917022312133073,1.1433189939238477,0.045737850551402386,0.5020032671490973,0.5911874253225795,-0.3063242719061377,-0.35805779816790434,-0.7616200046409812,-0.6399691996127721,1.3133091954590328,0.0011635083982620325,-0.9154944911991023,-0.6714428583892095,0.2712374327796451,-0.629071093577224,0.10527968159467792,-0.7797813642898384,-0.09935885396011257,-0.12059473716968196,-0.4195959452173544,-0.25088272637963416,-0.06355575128702264,0.37571077312885093,0.8958757175083085,-0.554650957361588,-0.4172078481584002,0.18104079788356903,-0.4576108746845486,0.2114464557975598,-0.09198753255857225,0.012326221131352011,0.8398559045288538,0.4074331039456755,0.2191407917799643,0.14964077167223466,1.1791747347804074,-0.3179169978024968,achi1256
